isWon;countHitChances;countComingOut;turnCount;1;2;3;4;5;6
1;40;12;492;17;1;11;69;0;0
0;44;20;678;14;1;13;70;0;0
0;64;32;1137;27;0;8;62;0;0
1;63;25;1009;26;0;14;58;0;0
0;69;31;925;25;0;16;58;0;0
1;36;12;551;25;0;7;67;0;0
0;83;41;1307;17;0;12;68;0;0
1;35;13;500;18;0;12;68;0;0
0;66;23;911;14;0;16;67;0;0
0;66;24;802;4;0;17;76;0;0
1;33;12;535;14;0;10;75;0;0
0;98;44;1252;8;0;17;74;0;0
0;44;16;673;27;0;15;55;0;0
1;44;13;550;13;0;15;70;0;0
0;56;31;849;5;1;14;78;0;0
1;64;26;732;25;0;14;59;0;0
0;108;43;1478;16;1;13;68;0;0
0;57;24;953;25;0;12;62;0;0
0;36;14;602;22;0;15;61;0;0
0;94;40;1169;12;0;15;72;0;0
1;49;18;683;27;1;11;59;0;0
0;42;23;745;4;0;12;83;0;0
1;29;9;320;4;2;15;77;0;0
0;47;22;801;25;0;10;63;0;0
1;69;26;861;23;0;14;60;0;0
0;65;31;1024;13;0;12;74;0;0
1;39;14;541;21;0;13;64;0;0
0;76;34;950;12;0;15;71;0;0
1;51;28;992;16;0;11;72;0;0
0;53;22;740;2;1;14;80;0;0
1;38;15;564;28;1;12;58;0;0
0;96;36;1060;13;0;13;72;0;0
1;60;21;789;30;0;14;55;0;0
0;74;34;1098;29;0;12;56;0;0
1;28;10;359;20;1;15;62;0;0
0;102;45;1276;12;0;16;70;0;0
0;45;17;604;15;1;13;69;0;0
0;64;26;964;40;0;11;48;0;0
1;37;15;516;14;0;14;70;0;0
0;107;47;1356;13;0;17;68;0;0
0;24;16;496;19;0;9;70;0;0
1;36;13;609;27;0;13;59;0;0
0;59;26;827;13;0;12;74;0;0
1;39;15;687;29;1;9;60;0;0
0;44;18;679;25;0;13;61;0;0
1;37;14;528;16;0;8;74;0;0
0;28;15;541;14;0;7;77;0;0
0;49;24;784;33;0;9;56;0;0
0;39;21;579;16;0;14;67;0;0
1;47;16;650;18;1;12;66;0;0
0;55;24;913;18;0;12;68;0;0
1;61;20;651;6;0;21;72;0;0
0;46;19;651;12;0;10;76;0;0
1;66;25;854;12;1;13;72;0;0
0;104;41;1171;2;0;19;77;0;0
1;52;18;547;0;0;14;85;0;0
0;74;31;1054;10;0;14;74;0;0
1;31;11;512;24;0;11;63;0;0
0;34;18;626;25;0;10;63;0;0
0;49;24;751;29;0;13;56;0;0
0;39;23;845;23;0;8;67;0;0
1;105;45;1732;34;0;12;52;0;0
0;49;22;600;16;1;8;74;0;0
1;20;7;527;28;0;7;64;0;0
0;75;34;1227;22;1;12;63;0;0
1;44;12;501;18;0;13;67;0;0
0;77;31;1117;19;1;12;67;0;0
0;33;13;439;18;0;7;73;0;0
0;74;28;942;17;0;12;70;0;0
1;69;26;986;16;0;17;64;0;0
0;47;20;693;12;2;14;70;0;0
0;73;28;814;19;0;13;66;0;0
0;33;16;456;9;0;15;75;0;0
1;41;16;623;31;2;13;51;0;0
0;88;41;1219;17;0;14;66;0;0
1;64;22;1107;25;1;12;61;0;0
0;109;45;1307;3;0;17;78;0;0
1;50;18;639;27;0;15;57;0;0
0;30;16;670;41;0;7;51;0;0
1;71;29;1048;23;0;9;67;0;0
0;64;22;743;16;1;18;63;0;0
1;45;15;714;20;1;15;62;0;0
0;75;30;754;12;2;13;71;0;0
1;44;10;519;18;0;14;66;0;0
0;73;34;1059;12;0;15;70;0;0
0;31;13;428;1;0;13;85;0;0
1;39;18;665;17;0;12;70;0;0
0;54;23;748;5;1;15;78;0;0
1;81;29;991;33;0;13;52;0;0
0;69;25;781;4;0;19;76;0;0
1;92;41;1446;22;1;11;64;0;0
0;88;31;975;10;0;19;70;0;0
0;43;19;797;23;0;12;63;0;0
1;76;32;1169;25;0;12;61;0;0
0;85;36;1156;9;1;14;74;0;0
1;60;22;848;31;0;15;52;0;0
0;47;22;730;25;0;12;62;0;0
1;37;17;559;13;0;12;73;0;0
0;64;29;723;2;0;20;77;0;0
1;37;16;521;23;1;11;63;0;0
0;32;16;438;15;0;15;68;0;0
1;66;23;1015;23;1;14;60;0;0
0;129;52;1787;15;0;15;68;0;0
1;57;22;855;19;0;14;65;0;0
0;82;35;1037;3;0;15;80;0;0
1;47;20;653;21;1;11;65;0;0
0;51;25;868;26;0;10;63;0;0
1;70;21;731;9;2;23;64;0;0
0;38;21;905;44;0;8;47;0;0
1;42;17;666;25;0;11;61;0;0
0;62;29;962;18;0;11;69;0;0
1;35;16;723;21;0;10;68;0;0
0;61;23;743;17;0;15;66;0;0
1;63;19;668;3;1;20;74;0;0
0;55;21;655;11;0;15;73;0;0
1;42;19;709;19;0;11;68;0;0
0;71;31;1036;13;1;13;71;0;0
0;48;18;656;17;0;12;70;0;0
1;50;17;595;18;0;14;66;0;0
0;34;19;598;16;0;11;72;0;0
0;66;29;820;5;0;14;79;0;0
0;45;20;761;16;0;14;69;0;0
1;117;45;1443;28;0;14;56;0;0
0;24;11;374;20;1;15;63;0;0
1;40;12;587;24;0;12;63;0;0
0;85;41;1097;2;0;16;80;0;0
1;31;10;476;21;0;13;64;0;0
0;76;29;1025;9;1;15;73;0;0
1;46;19;847;26;1;10;61;0;0
0;47;23;817;12;0;15;72;0;0
1;53;23;856;12;0;13;73;0;0
0;126;56;1828;14;0;16;68;0;0
0;55;23;599;27;0;17;54;0;0
1;53;24;722;17;1;13;67;0;0
0;101;42;1224;13;0;16;69;0;0
1;37;20;562;11;1;9;76;0;0
0;46;25;662;26;0;13;59;0;0
1;78;32;1019;13;0;15;70;0;0
0;79;39;1002;18;0;14;66;0;0
1;33;8;386;2;1;14;82;0;0
0;49;27;937;28;0;10;60;0;0
1;74;32;1100;17;0;13;68;0;0
0;64;29;990;13;0;14;71;0;0
1;48;18;638;27;1;13;58;0;0
0;82;36;1111;31;0;13;54;0;0
0;123;41;1445;17;0;16;64;0;0
1;47;17;761;17;0;12;69;0;0
0;45;23;866;17;1;10;71;0;0
0;33;18;606;38;0;8;52;0;0
0;65;31;1077;17;0;14;67;0;0
0;44;21;685;21;1;11;65;0;0
0;72;31;989;26;0;15;57;0;0
1;54;23;787;19;0;12;68;0;0
0;69;30;870;24;0;13;61;0;0
1;42;15;509;15;0;14;69;0;0
0;50;26;719;30;0;11;57;0;0
1;70;31;1072;26;0;12;60;0;0
0;142;55;1766;14;0;15;69;0;0
1;59;23;1006;32;0;12;55;0;0
0;80;29;1113;17;1;13;67;0;0
0;61;24;759;18;0;14;66;0;0
1;25;11;529;30;0;10;58;0;0
0;69;32;737;6;0;15;77;0;0
1;29;13;462;7;0;9;83;0;0
0;101;39;1194;13;0;17;69;0;0
1;45;16;731;26;0;9;64;0;0
0;39;16;575;10;0;14;75;0;0
1;49;15;612;13;0;16;68;0;0
0;77;35;1130;20;1;13;65;0;0
0;45;25;1059;27;0;8;63;0;0
1;53;21;659;9;0;13;76;0;0
0;39;17;646;12;0;12;75;0;0
1;44;17;605;13;0;15;70;0;0
0;36;18;747;36;0;12;50;0;0
1;52;18;872;34;0;9;55;0;0
0;43;17;652;20;0;11;67;0;0
0;45;18;647;15;1;13;69;0;0
1;64;28;1006;33;0;10;55;0;0
0;48;23;693;7;0;15;77;0;0
0;42;13;604;21;2;12;63;0;0
0;30;12;462;20;1;12;66;0;0
0;40;19;641;23;0;14;62;0;0
1;61;25;893;20;0;14;64;0;0
0;95;37;1294;13;1;15;69;0;0
1;124;52;1430;14;0;17;67;0;0
0;62;24;752;14;1;14;70;0;0
0;93;36;1240;18;0;15;66;0;0
1;48;19;694;28;0;14;56;0;0
0;53;26;765;19;0;12;67;0;0
1;52;17;673;15;0;11;72;0;0
0;86;35;1219;8;1;17;72;0;0
1;52;25;809;20;1;10;67;0;0
0;59;28;907;8;0;15;76;0;0
1;42;14;517;15;1;18;64;0;0
0;47;16;616;9;0;16;73;0;0
1;79;31;1073;22;0;14;63;0;0
0;58;31;912;19;0;12;67;0;0
1;38;13;517;25;0;12;61;0;0
0;87;42;1347;22;0;13;64;0;0
0;51;21;737;16;0;15;68;0;0
1;54;15;506;10;1;21;66;0;0
0;50;20;647;13;0;14;71;0;0
1;56;23;887;28;0;13;57;0;0
0;91;42;1286;25;0;15;58;0;0
0;69;32;1032;26;0;13;59;0;0
1;39;16;644;22;1;13;62;0;0
0;56;31;1055;31;0;9;58;0;0
1;56;19;699;21;0;15;63;0;0
0;71;30;1026;11;0;16;72;0;0
1;61;23;793;6;0;13;79;0;0
0;51;21;706;16;1;15;66;0;0
1;61;30;977;17;0;11;70;0;0
0;47;20;714;10;0;12;76;0;0
1;53;15;670;14;2;16;66;0;0
0;107;54;1714;17;0;13;69;0;0
0;61;28;978;28;0;12;58;0;0
0;60;23;830;19;0;13;66;0;0
1;48;17;550;17;0;15;66;0;0
0;72;41;1005;16;1;13;68;0;0
1;41;13;633;31;0;14;53;0;0
0;30;14;509;39;0;9;50;0;0
0;47;20;666;24;0;16;59;0;0
1;56;18;784;23;0;15;60;0;0
0;70;28;902;13;0;14;70;0;0
1;73;27;1006;16;0;14;68;0;0
0;40;22;712;20;1;9;67;0;0
1;70;27;845;24;0;16;58;0;0
0;84;43;1458;27;0;11;60;0;0
1;56;25;927;23;0;12;63;0;0
0;53;29;792;6;0;12;80;0;0
1;55;25;913;30;0;11;57;0;0
0;73;38;1249;12;0;14;73;0;0
1;47;20;739;30;0;11;57;0;0
0;87;38;1172;8;0;15;76;0;0
0;27;12;485;33;0;10;55;0;0
1;45;23;945;15;0;11;72;0;0
0;32;17;588;16;0;11;70;0;0
0;49;24;819;23;0;12;63;0;0
1;75;27;956;17;0;16;65;0;0
0;50;25;876;32;0;12;55;0;0
1;43;18;722;16;1;13;68;0;0
0;112;59;1516;14;0;14;70;0;0
0;51;21;843;26;0;14;59;0;0
0;47;21;684;25;0;10;63;0;0
1;76;32;1300;32;0;9;57;0;0
0;66;32;967;23;0;14;62;0;0
1;48;19;810;14;1;13;70;0;0
0;43;15;751;11;0;16;71;0;0
1;71;27;1012;20;0;14;64;0;0
0;62;25;747;25;0;13;60;0;0
0;74;28;931;21;0;15;61;0;0
0;38;16;412;15;0;12;72;0;0
0;32;19;610;22;1;10;65;0;0
1;65;23;730;19;0;16;63;0;0
0;54;27;764;10;0;14;74;0;0
0;37;17;668;29;0;11;59;0;0
0;60;26;801;22;0;15;62;0;0
1;55;23;811;21;0;13;65;0;0
0;93;38;1121;18;0;16;64;0;0
0;67;26;998;18;0;13;68;0;0
1;46;20;806;28;0;12;58;0;0
0;52;30;1117;29;0;10;60;0;0
1;52;18;562;19;1;17;62;0;0
0;36;18;518;14;0;12;73;0;0
1;44;18;734;34;0;11;53;0;0
0;53;28;933;18;1;11;68;0;0
1;47;18;749;28;0;12;58;0;0
0;89;39;1072;10;1;16;72;0;0
0;76;37;1321;30;0;11;58;0;0
1;43;13;513;18;0;12;67;0;0
0;22;13;429;27;0;7;64;0;0
1;52;21;857;41;0;10;47;0;0
0;68;31;996;18;0;16;64;0;0
1;56;17;795;24;0;15;59;0;0
0;36;16;575;37;0;11;50;0;0
0;43;20;685;31;0;8;59;0;0
1;46;17;567;10;1;15;72;0;0
0;52;27;866;23;0;12;63;0;0
1;65;25;952;23;0;13;62;0;0
0;24;13;466;42;0;7;49;0;0
0;56;21;710;23;0;12;64;0;0
0;60;21;629;7;0;18;74;0;0
1;51;19;700;10;0;13;75;0;0
0;102;43;1086;6;0;16;76;0;0
1;40;21;760;26;0;8;64;0;0
0;39;21;719;3;0;15;80;0;0
0;81;32;1029;19;0;14;65;0;0
1;86;36;1246;15;0;15;69;0;0
0;76;36;1294;13;0;13;72;0;0
0;50;27;748;18;0;12;69;0;0
1;63;25;1166;31;0;12;55;0;0
0;88;41;1179;9;0;15;74;0;0
0;91;40;1352;19;0;14;66;0;0
1;44;11;416;19;0;14;65;0;0
0;46;20;703;16;1;15;66;0;0
0;40;15;529;19;0;14;65;0;0
0;70;33;924;21;0;13;65;0;0
0;72;32;960;18;0;15;66;0;0
0;63;21;892;23;0;13;62;0;0
1;65;21;687;17;1;19;61;0;0
0;39;19;628;22;0;11;66;0;0
1;72;23;900;32;0;11;55;0;0
0;64;31;1103;26;0;8;63;0;0
0;77;27;965;21;1;16;60;0;0
1;35;10;540;27;0;12;60;0;0
0;99;43;1260;10;0;16;72;0;0
1;67;26;1104;28;0;13;56;0;0
0;51;23;798;17;0;13;68;0;0
1;36;13;498;20;0;15;64;0;0
0;70;33;1102;24;0;12;62;0;0
1;62;25;823;19;0;10;68;0;0
0;105;39;1224;9;0;17;72;0;0
1;46;17;725;19;1;13;65;0;0
0;29;16;490;31;0;6;61;0;0
0;56;21;868;21;0;14;62;0;0
1;48;23;763;22;0;8;68;0;0
0;37;15;528;15;0;11;73;0;0
1;61;25;932;19;0;9;70;0;0
0;35;19;516;9;0;16;74;0;0
1;70;29;904;9;0;14;75;0;0
0;59;30;836;18;0;13;67;0;0
1;35;15;584;26;1;10;62;0;0
0;95;47;1427;23;0;11;64;0;0
1;73;25;1207;20;0;14;65;0;0
0;57;29;957;9;2;11;76;0;0
1;74;22;785;6;0;20;71;0;0
0;105;33;1046;21;1;15;61;0;0
1;94;44;1582;31;0;11;57;0;0
0;84;37;970;10;0;20;68;0;0
0;44;15;657;23;0;11;64;0;0
1;57;21;920;24;0;13;62;0;0
0;97;50;1448;12;0;14;72;0;0
1;78;28;885;14;0;14;70;0;0
0;45;19;762;17;0;11;70;0;0
0;113;42;1400;20;0;14;64;0;0
1;45;12;609;32;0;12;53;0;0
0;80;34;1095;4;1;13;80;0;0
1;106;40;1542;21;0;14;63;0;0
0;47;18;587;7;0;18;73;0;0
1;28;11;494;18;0;12;68;0;0
0;66;30;1031;21;0;15;62;0;0
1;68;31;1042;26;0;13;59;0;0
0;79;39;1438;13;1;12;72;0;0
1;25;9;429;16;4;11;67;0;0
0;107;42;1287;17;0;15;66;0;0
0;48;21;654;24;0;10;64;0;0
1;34;14;559;20;2;9;68;0;0
0;45;26;587;18;0;13;68;0;0
1;26;13;480;20;0;7;71;0;0
0;70;30;980;14;0;15;70;0;0
1;61;21;825;29;0;14;55;0;0
0;78;30;978;26;0;14;59;0;0
1;47;15;724;26;0;14;57;0;0
0;49;20;789;9;0;11;77;0;0
1;50;23;867;31;0;10;57;0;0
0;35;20;637;17;0;10;72;0;0
1;49;19;691;31;0;13;54;0;0
0;70;29;929;20;0;14;65;0;0
1;42;16;607;31;0;10;57;0;0
0;94;36;1334;10;0;15;73;0;0
0;26;13;627;32;0;9;57;0;0
1;91;46;1505;25;0;10;63;0;0
0;61;33;1035;17;0;12;70;0;0
1;52;20;800;23;1;11;64;0;0
0;110;45;1453;20;0;15;63;0;0
1;52;25;789;23;0;9;66;0;0
0;50;30;957;17;0;11;69;0;0
1;36;15;425;8;0;18;73;0;0
0;68;28;919;5;0;15;79;0;0
1;45;14;411;3;2;16;76;0;0
0;75;31;1128;10;0;18;70;0;0
0;99;43;1347;21;0;14;63;0;0
1;99;39;1342;23;0;14;62;0;0
0;56;26;823;9;0;15;74;0;0
1;41;13;453;4;0;23;72;0;0
0;102;42;1268;6;0;20;73;0;0
1;84;39;1051;25;0;12;61;0;0
0;29;14;551;22;0;11;66;0;0
1;52;23;777;23;0;13;62;0;0
0;43;22;682;21;0;14;63;0;0
1;57;25;944;24;0;11;62;0;0
0;62;27;953;23;0;11;63;0;0
1;56;17;614;10;0;15;73;0;0
0;47;22;713;21;0;11;66;0;0
0;37;16;602;17;0;12;70;0;0
1;60;29;865;26;0;11;60;0;0
0;61;23;829;10;1;14;72;0;0
0;71;33;1269;15;0;10;73;0;0
1;67;29;1030;18;0;13;67;0;0
0;51;31;893;17;0;10;72;0;0
1;24;8;450;12;0;13;74;0;0
0;94;40;1343;15;0;13;70;0;0
1;36;14;566;25;1;10;62;0;0
0;49;24;1029;32;0;10;56;0;0
1;81;30;1189;26;0;12;60;0;0
0;135;59;2033;25;0;12;61;0;0
0;74;33;1104;23;0;15;60;0;0
0;78;36;1035;18;0;10;71;0;0
0;77;31;963;7;0;16;76;0;0
0;56;24;991;23;0;12;64;0;0
0;85;42;1197;32;0;13;53;0;0
0;52;18;915;25;0;10;63;0;0
0;118;43;1485;19;0;16;63;0;0
0;40;21;846;36;0;10;52;0;0
0;58;27;786;17;0;13;68;0;0
1;41;16;712;28;1;12;57;0;0
0;60;25;780;5;0;18;76;0;0
1;42;19;950;31;0;11;57;0;0
0;93;40;1400;16;0;15;67;0;0
1;24;9;448;7;0;12;78;0;0
0;59;26;972;12;1;10;75;0;0
1;54;18;722;21;0;17;60;0;0
0;96;43;1347;32;0;12;54;0;0
1;52;19;871;19;0;11;68;0;0
0;73;29;1022;13;2;13;71;0;0
1;25;8;331;4;2;14;78;0;0
0;52;26;777;19;1;12;67;0;0
1;30;9;381;18;1;14;66;0;0
0;56;26;872;21;0;16;62;0;0
1;56;27;921;16;1;10;71;0;0
0;62;34;1018;23;0;12;64;0;0
1;45;11;483;21;0;18;59;0;0
0;64;26;774;9;1;17;72;0;0
0;48;19;638;17;0;12;70;0;0
1;46;18;650;22;0;17;59;0;0
0;49;22;849;30;0;10;57;0;0
0;44;23;767;23;0;14;62;0;0
0;34;18;808;36;0;8;54;0;0
0;49;21;761;16;0;13;69;0;0
1;41;13;635;26;0;11;61;0;0
0;69;27;876;9;1;16;72;0;0
0;95;38;1221;25;0;14;59;0;0
0;56;24;833;35;0;9;54;0;0
1;44;12;538;12;0;22;64;0;0
0;60;28;936;27;0;10;61;0;0
0;72;23;824;9;0;17;73;0;0
0;65;26;663;11;0;15;73;0;0
1;41;13;664;5;1;13;79;0;0
0;62;26;833;15;0;15;68;0;0
0;20;12;469;30;0;7;61;0;0
1;75;29;965;20;0;13;66;0;0
0;74;31;1080;15;0;13;70;0;0
1;51;22;621;11;0;13;75;0;0
0;27;15;602;36;0;7;55;0;0
1;50;19;647;20;0;7;71;0;0
0;46;19;667;11;0;15;72;0;0
1;57;19;678;27;0;13;59;0;0
0;43;24;801;36;0;9;53;0;0
0;68;27;932;14;0;14;70;0;0
1;46;13;473;7;1;17;73;0;0
0;102;44;1577;15;0;15;69;0;0
1;44;15;713;21;0;14;63;0;0
0;58;23;688;7;1;10;79;0;0
1;25;8;453;18;2;13;65;0;0
0;74;31;1106;20;0;14;64;0;0
0;47;20;668;15;0;13;71;0;0
0;37;14;528;38;0;12;49;0;0
1;62;22;763;16;1;15;67;0;0
0;78;38;1212;12;0;13;72;0;0
1;64;19;860;30;0;15;54;0;0
0;74;36;1072;16;0;11;72;0;0
1;46;18;659;22;1;16;59;0;0
0;42;22;727;9;0;13;76;0;0
1;37;17;844;30;0;12;57;0;0
0;94;37;1346;30;0;13;55;0;0
0;67;29;803;25;0;14;60;0;0
0;44;23;600;19;0;12;67;0;0
1;68;26;1017;24;0;12;62;0;0
0;36;19;538;25;1;10;62;0;0
1;74;24;925;17;0;14;66;0;0
0;51;21;753;23;1;12;62;0;0
1;48;20;832;33;0;9;55;0;0
0;70;36;1064;22;0;13;63;0;0
0;38;19;608;36;0;11;51;0;0
1;84;33;1381;25;0;13;61;0;0
0;31;15;647;16;1;9;72;0;0
0;31;13;517;6;0;17;76;0;0
1;52;18;711;24;0;17;57;0;0
0;112;46;1673;22;0;13;62;0;0
1;66;30;1096;41;0;10;47;0;0
0;55;26;945;15;0;13;70;0;0
0;49;21;598;10;1;16;70;0;0
0;54;23;816;23;0;13;63;0;0
0;64;24;947;25;0;13;60;0;0
1;77;31;1073;22;0;12;64;0;0
0;57;29;750;20;0;15;64;0;0
1;88;38;1382;19;0;12;67;0;0
0;94;43;1260;25;0;13;60;0;0
0;99;31;1182;13;0;19;66;0;0
1;62;25;952;20;0;14;64;0;0
0;75;34;1057;17;0;16;66;0;0
1;43;12;601;19;1;11;67;0;0
0;72;27;889;23;0;15;61;0;0
1;31;12;595;22;0;11;65;0;0
0;85;37;1098;14;1;11;72;0;0
1;50;21;742;16;0;12;70;0;0
0;62;26;954;30;0;11;57;0;0
1;49;23;811;16;0;12;70;0;0
0;32;14;489;6;1;10;80;0;0
0;60;23;705;25;0;18;55;0;0
0;50;23;701;8;0;15;76;0;0
0;44;16;549;7;1;11;79;0;0
1;43;14;468;7;0;20;71;0;0
0;39;21;882;21;0;10;67;0;0
0;64;26;949;25;0;14;59;0;0
1;56;25;1015;28;0;11;60;0;0
0;108;43;1681;22;0;13;64;0;0
1;43;17;661;15;0;13;69;0;0
0;43;21;636;27;0;12;59;0;0
1;71;27;1022;19;0;16;63;0;0
0;63;23;757;19;1;15;64;0;0
1;42;16;624;26;1;10;61;0;0
0;31;19;535;26;0;12;60;0;0
0;84;35;1243;24;0;13;61;0;0
1;38;13;593;23;0;13;61;0;0
0;65;29;921;27;0;11;60;0;0
1;41;20;719;34;0;11;53;0;0
0;98;46;1276;14;1;13;70;0;0
1;33;10;433;19;0;14;64;0;0
0;48;21;803;18;1;12;68;0;0
0;50;17;553;9;0;23;66;0;0
0;55;22;936;24;0;12;62;0;0
1;54;21;894;26;0;9;63;0;0
0;72;34;958;29;0;14;56;0;0
1;50;18;682;19;0;17;62;0;0
0;106;53;1343;15;0;14;69;0;0
1;58;23;785;28;0;8;62;0;0
0;32;15;530;17;0;12;69;0;0
1;63;29;1018;9;0;9;79;0;0
0;24;14;679;21;0;8;69;0;0
1;67;22;958;22;1;15;61;0;0
0;64;29;959;20;0;11;66;0;0
0;46;17;591;25;0;14;60;0;0
1;54;25;919;27;0;12;60;0;0
0;69;28;1095;20;0;12;67;0;0
1;42;17;604;25;0;16;58;0;0
0;79;32;997;8;1;17;72;0;0
0;22;10;476;29;0;10;60;0;0
1;54;24;1193;27;0;12;59;0;0
0;96;46;1441;11;0;13;74;0;0
1;68;30;1010;22;0;13;63;0;0
0;57;18;689;14;0;14;70;0;0
1;42;15;767;29;0;13;56;0;0
0;64;25;863;18;1;18;61;0;0
0;50;15;889;19;1;12;66;0;0
0;61;30;1079;31;0;11;57;0;0
1;43;16;542;11;2;13;72;0;0
0;70;38;1181;21;1;11;65;0;0
0;36;16;729;29;0;11;59;0;0
0;67;30;1134;31;0;10;57;0;0
0;41;17;680;18;0;12;69;0;0
1;53;21;757;19;0;14;64;0;0
0;41;18;550;22;0;13;64;0;0
1;48;15;660;23;1;13;62;0;0
0;112;50;1692;14;0;16;68;0;0
1;69;24;784;12;1;16;69;0;0
0;61;24;847;34;0;8;57;0;0
1;56;20;905;32;0;10;56;0;0
0;54;26;826;3;1;12;82;0;0
1;77;31;1264;34;0;12;52;0;0
0;63;26;980;10;0;13;75;0;0
1;52;20;682;9;1;14;74;0;0
0;64;34;977;23;0;12;64;0;0
1;55;22;829;26;0;10;62;0;0
0;62;25;801;11;0;17;71;0;0
0;35;18;582;25;0;13;61;0;0
1;63;25;874;23;0;16;60;0;0
0;46;20;656;23;0;15;60;0;0
1;30;8;511;34;1;9;54;0;0
0;73;31;1041;13;0;15;70;0;0
1;27;9;427;12;0;17;70;0;0
0;65;26;725;4;0;15;79;0;0
1;121;49;1701;12;0;13;73;0;0
0;48;24;905;23;0;11;63;0;0
1;62;22;960;18;0;11;69;0;0
0;86;34;1135;16;1;16;65;0;0
1;70;25;785;12;0;20;66;0;0
0;63;31;843;17;0;12;70;0;0
1;40;14;524;20;0;15;63;0;0
0;73;27;824;9;1;18;71;0;0
0;62;32;1065;26;0;12;61;0;0
1;57;24;720;20;1;14;63;0;0
0;54;22;867;32;0;8;58;0;0
1;82;34;1051;8;0;16;75;0;0
0;120;49;1611;9;0;15;73;0;0
1;53;22;916;18;0;11;69;0;0
0;55;24;839;15;0;13;70;0;0
1;45;20;880;31;0;6;61;0;0
0;108;43;1320;12;0;16;70;0;0
1;66;26;820;7;0;18;73;0;0
0;129;55;1734;11;0;18;70;0;0
1;28;6;355;17;2;18;61;0;0
0;43;18;695;16;1;15;67;0;0
0;67;30;896;30;0;15;53;0;0
0;61;24;831;19;0;14;66;0;0
1;59;24;1078;38;0;10;51;0;0
0;61;30;934;23;0;14;62;0;0
1;48;23;987;24;0;9;64;0;0
0;71;31;1060;15;0;15;68;0;0
1;35;12;544;19;0;8;70;0;0
0;48;25;635;22;0;14;63;0;0
1;64;20;713;20;0;15;63;0;0
0;73;29;927;9;0;15;75;0;0
1;60;19;819;19;0;13;66;0;0
0;72;36;1238;32;0;11;55;0;0
0;69;36;1156;24;0;11;63;0;0
0;65;24;907;22;0;14;63;0;0
1;25;9;319;8;0;13;78;0;0
0;37;19;502;11;0;14;73;0;0
1;61;21;930;27;0;15;57;0;0
0;79;35;1102;14;0;18;67;0;0
1;60;21;736;24;0;13;61;0;0
0;51;22;870;25;0;9;64;0;0
0;73;30;1073;30;0;10;58;0;0
1;63;23;971;17;0;15;65;0;0
0;49;18;795;4;1;15;78;0;0
1;46;22;731;16;0;10;72;0;0
0;156;56;1613;5;1;18;74;0;0
0;82;37;1165;29;0;15;54;0;0
1;46;16;681;28;0;8;61;0;0
0;46;23;792;28;0;10;61;0;0
0;57;27;806;23;0;7;68;0;0
1;63;29;899;24;0;12;61;0;0
0;27;11;493;19;0;14;64;0;0
1;53;19;599;10;0;16;73;0;0
0;89;44;1298;9;0;14;75;0;0
1;59;26;811;28;0;14;57;0;0
0;50;20;677;15;0;16;67;0;0
1;75;25;858;16;0;18;64;0;0
0;54;29;897;17;0;12;70;0;0
1;29;9;531;23;1;10;64;0;0
0;107;45;1246;11;0;21;66;0;0
1;44;25;801;29;0;13;56;0;0
0;51;24;833;30;0;9;60;0;0
0;48;16;679;26;0;11;61;0;0
1;29;13;502;14;0;11;73;0;0
0;52;23;913;22;0;14;62;0;0
0;64;29;1014;27;0;14;57;0;0
0;81;33;991;13;0;16;69;0;0
1;51;23;768;18;0;11;69;0;0
0;81;29;947;23;0;16;59;0;0
0;51;16;661;18;0;12;69;0;0
0;62;23;993;32;0;13;53;0;0
0;60;25;892;25;0;10;63;0;0
1;35;10;474;21;0;13;64;0;0
0;44;18;614;7;1;12;78;0;0
1;51;15;635;20;0;18;60;0;0
0;86;30;1147;11;0;17;69;0;0
1;75;29;1164;24;1;13;61;0;0
0;32;16;697;17;0;10;71;0;0
1;134;51;1651;22;0;14;62;0;0
0;104;47;1553;14;0;15;70;0;0
0;37;17;716;28;1;10;59;0;0
1;81;29;1226;17;0;11;70;0;0
0;58;24;908;7;1;13;76;0;0
1;26;7;340;3;1;15;79;0;0
0;61;28;865;5;1;13;79;0;0
1;59;28;1130;31;0;9;59;0;0
0;39;19;561;23;0;14;61;0;0
1;43;16;758;24;0;7;67;0;0
0;39;22;640;25;1;10;62;0;0
0;65;31;754;10;0;16;72;0;0
0;68;32;1037;18;0;12;68;0;0
1;63;29;1113;28;0;10;60;0;0
0;58;31;1074;9;0;9;80;0;0
1;26;12;546;23;0;8;68;0;0
0;61;28;974;26;0;12;61;0;0
1;41;19;705;26;0;12;60;0;0
0;45;25;863;37;0;7;54;0;0
1;33;12;483;17;0;13;68;0;0
0;76;24;957;26;0;12;59;0;0
1;73;33;1199;22;0;12;65;0;0
0;78;34;1052;18;0;14;67;0;0
0;81;34;1161;27;0;14;57;0;0
1;27;14;591;31;0;9;58;0;0
0;47;25;764;22;0;11;64;0;0
0;75;30;1148;20;0;14;65;0;0
0;50;21;801;12;0;15;72;0;0
0;41;17;600;21;0;18;59;0;0
1;36;12;518;22;0;13;62;0;0
0;74;34;1072;12;1;12;74;0;0
1;52;21;891;17;0;12;68;0;0
0;82;31;1100;10;1;16;72;0;0
0;40;17;772;40;0;10;49;0;0
1;54;23;961;37;0;10;51;0;0
0;37;16;550;7;0;14;77;0;0
0;69;24;864;8;1;14;75;0;0
1;60;20;933;23;0;15;60;0;0
0;59;32;974;10;0;14;74;0;0
